zipcode,pop_0_5,pop_5_12,pop_0_12,avg_income,employment_rate,num_existing_facilities,H025_zip,H512_zip,high_demand,desert_threshold,is_desert,current_coverage_ratio,total_existing_slots
10973,33.0,340.0,373.0,85129.3103448276,0.4857621440536013,4.0,144.06223856247402,38.937761437525964,0,123.09,0,0.4906166219839142,183.0
10974,208.0,289.0,497.0,84500.0,0.5247376311844077,5.0,15.070408284067078,32.92959171593292,0,164.01000000000002,1,0.096579476861167,48.0
10975,0.0,60.0,60.0,63281.25,0.6504065040650406,0.0,0.0,0.0,1,30.0,1,0.0,0.0
10976,25.0,156.0,181.0,77205.88235294117,0.4134241245136186,0.0,0.0,0.0,0,59.730000000000004,1,0.0,0.0
10977,8574.0,13100.0,21674.0,54143.05949008499,0.350223230104174,57.0,1343.7478303975572,943.2521696024428,1,10837.0,1,0.10551813232444403,2287.0
10980,771.0,1204.0,1975.0,83856.34588563458,0.5232812728068895,11.0,146.8184609041059,202.1815390958941,0,651.75,1,0.17670886075949366,349.0
10983,166.0,467.0,633.0,100324.67532467532,0.5432098765432098,2.0,3.1463118162176578,242.85368818378234,0,208.89000000000001,0,0.3886255924170616,246.0
10984,298.0,238.0,536.0,86029.41176470589,0.4417018512504059,3.0,3.336207381155341,139.66379261884467,0,176.88,1,0.2667910447761194,143.0
10985,6.0,0.0,6.0,76666.66666666667,0.99,0.0,0.0,0.0,1,3.0,1,0.0,0.0
10986,44.0,111.0,155.0,87239.58333333333,0.6278613472858077,0.0,0.0,0.0,1,77.5,1,0.0,0.0
10987,155.0,278.0,433.0,90975.60975609756,0.5381990023628249,1.0,0.0,40.0,0,142.89000000000001,1,0.09237875288683603,40.0
10989,284.0,611.0,895.0,95961.9341563786,0.561784764767079,7.0,124.78691969865302,136.21308030134696,0,295.35,1,0.2916201117318436,261.0
10990,714.0,1763.0,2477.0,91337.5,0.4871632484045403,11.0,293.833600336549,112.16639966345102,0,817.4100000000001,1,0.16390795316915624,406.0
10992,584.0,1090.0,1674.0,82287.44939271254,0.4803578374173473,6.0,231.18583690914508,128.81416309085492,0,552.4200000000001,1,0.21505376344086022,360.0
10993,73.0,263.0,336.0,55498.12030075188,0.5614183199662305,6.0,306.9060313132456,94.09396868675442,1,168.0,0,1.193452380952381,401.0
10994,279.0,481.0,760.0,102152.95629820052,0.6119238634576057,8.0,162.22187002019817,662.7781299798019,1,380.0,0,1.0855263157894737,825.0
10996,533.0,831.0,1364.0,79921.25984251969,0.1988725336673974,0.0,0.0,0.0,0,450.12,1,0.0,0.0
10998,258.0,396.0,654.0,89644.97041420118,0.4763246899661781,1.0,43.0,0.0,0,215.82000000000002,1,0.06574923547400612,43.0
11001,1121.0,2717.0,3838.0,87465.51724137932,0.5547478766546791,14.0,225.96450916242762,311.0354908375724,0,1266.54,1,0.1399166232412715,537.0
11003,2672.0,3834.0,6506.0,62972.83702213279,0.52299273913501,50.0,399.53863682666776,2015.4613631733323,0,2146.98,0,0.371195819243775,2415.0
11004,894.0,1186.0,2080.0,76746.32352941176,0.4330658514838874,2.0,0.0,427.0,0,686.4,1,0.20528846153846153,427.0
11005,0.0,0.0,0.0,121318.49315068494,0.671264367816092,0.0,0.0,0.0,1,0.0,1,,0.0
11010,1458.0,2379.0,3837.0,83041.89085318986,0.5052230981321114,9.0,34.1952144228397,247.80478557716032,0,1266.21,1,0.07349491790461297,282.0
11020,182.0,648.0,830.0,100918.5303514377,0.5093572009764036,2.0,62.0,80.0,0,273.90000000000003,1,0.1710843373493976,142.0
11021,937.0,1745.0,2682.0,105467.92849631966,0.4846353768536921,3.0,202.0,0.0,0,885.0600000000001,1,0.07531692766592095,202.0
11023,753.0,1622.0,2375.0,103758.74125874128,0.4423136405815032,5.0,218.90247799741041,136.09752200258959,0,783.75,1,0.14947368421052631,355.0
11024,855.0,1303.0,2158.0,98961.4243323442,0.3701263042284459,5.0,302.0,250.0,0,712.14,1,0.2557924003707136,552.0
11030,718.0,2169.0,2887.0,124556.0488346282,0.5248136067101584,7.0,279.0,410.0,0,952.71,1,0.23865604433668167,689.0
11040,1947.0,3560.0,5507.0,93346.32516703788,0.5327479829140959,10.0,732.3635364603535,487.6364635396464,0,1817.3100000000002,1,0.2215362266206646,1220.0
11042,0.0,0.0,0.0,121250.0,0.99,1.0,282.0,0.0,1,0.0,0,,282.0
11050,1928.0,3846.0,5774.0,104821.54551407987,0.4783834586466165,21.0,972.0255026758413,955.9744973241587,0,1905.42,0,0.33391063387599584,1928.0
11096,892.0,1092.0,1984.0,48554.21686746989,0.4337827950245636,10.0,203.4062461614386,145.5937538385614,1,992.0,1,0.17590725806451613,349.0
11101,2111.0,1952.0,4063.0,91603.38785046728,0.7491467078969631,16.0,46.52575564024501,1569.474244359755,1,2031.5,1,0.3977356633029781,1616.0
11102,1373.0,1401.0,2774.0,67476.42744892614,0.7052347704015663,17.0,44.53989390249703,1345.460106097503,1,1387.0,0,0.5010814708002884,1390.0
11103,1502.0,1626.0,3128.0,63495.96570852244,0.570614640883978,9.0,39.37749515659036,484.6225048434096,0,1032.24,1,0.16751918158567775,524.0
11104,1769.0,1755.0,3524.0,66906.22861054073,0.5423363896209956,10.0,23.093387956240086,1205.9066120437599,0,1162.92,0,0.34875141884222477,1229.0
11105,2103.0,2560.0,4663.0,68860.90814196243,0.494375064506141,8.0,43.64776920625231,786.3522307937477,0,1538.79,1,0.17799699764100366,830.0
11106,1948.0,2541.0,4489.0,66533.1940575673,0.5358475546047067,27.0,80.70172830545827,1454.2982716945417,0,1481.3700000000001,0,0.3419469815103586,1535.0
11109,878.0,437.0,1315.0,133892.85714285713,0.4807692307692308,1.0,0.0,89.0,0,433.95000000000005,1,0.06768060836501902,89.0
11201,4950.0,4831.0,9781.0,117507.86388332857,0.5013260698157839,30.0,105.26343751253229,1851.7365624874678,0,3227.73,1,0.2000817912278908,1957.0
11203,4037.0,6339.0,10376.0,50698.51913942442,0.4558887218811301,78.0,264.5637689394157,3140.4362310605843,1,5188.0,1,0.32816114109483424,3405.0
11204,7209.0,10697.0,17906.0,51748.09830310123,0.4242010549177785,50.0,173.9178951913202,3018.08210480868,1,8953.0,1,0.1782642689601251,3192.0
11205,4751.0,6681.0,11432.0,72222.22222222222,0.3720264711142908,20.0,56.51423000920805,861.4857699907919,0,3772.5600000000004,1,0.08030090972708187,918.0
11206,7202.0,10783.0,17985.0,51560.84305408271,0.4193487420649479,57.0,143.34811424992955,3089.6518857500705,1,8992.5,1,0.17976091187100363,3233.0
11207,6376.0,9852.0,16228.0,42837.47363487227,0.4408012313922377,155.0,538.2303100399696,5677.7696899600305,1,8114.0,1,0.38304165639635196,6216.0
11208,8276.0,12428.0,20704.0,40213.28593645857,0.4160658162322055,130.0,486.84065909084944,4567.15934090915,1,10352.0,1,0.24410741885625967,5054.0
11209,4186.0,5774.0,9960.0,74627.30195849166,0.4763827772517128,20.0,63.03604319995871,1359.9639568000414,0,3286.8,1,0.1428714859437751,1423.0
11210,3475.0,6907.0,10382.0,61197.28128267689,0.4523381578532463,51.0,152.6242396791934,1861.3757603208066,0,3426.06,1,0.1939895973800809,2014.0
11211,4961.0,5594.0,10555.0,82047.45443117537,0.4857199554273328,29.0,61.099960153820476,2391.9000398461794,0,3483.15,1,0.23240170535291332,2453.0
11212,5889.0,8713.0,14602.0,39632.59000537345,0.4430635906959027,110.0,326.65630485138706,5103.343695148613,1,7301.0,1,0.37186686755239007,5430.0
11213,4835.0,6949.0,11784.0,49651.68930686173,0.4152984912701971,44.0,128.2382149113508,2062.761785088649,1,5892.0,1,0.18593007467752884,2191.0
11214,5230.0,8826.0,14056.0,51150.96359743041,0.462905854883475,32.0,86.69054991585189,2411.309450084148,1,7028.0,1,0.17771770062606715,2498.0
11215,5712.0,6845.0,12557.0,107133.58778625954,0.4547726830893993,85.0,395.7414206631979,2729.258579336802,0,4143.81,1,0.24886517480289877,3125.0
11216,3107.0,4215.0,7322.0,65817.74081774082,0.4627002068202587,32.0,86.56202255387379,1691.4379774461263,0,2416.26,1,0.24282982791587,1778.0
11217,3694.0,2554.0,6248.0,102531.34040501446,0.4818213497502613,24.0,117.05494146122797,1065.945058538772,0,2061.84,1,0.1893405889884763,1183.0
11218,4931.0,8843.0,13774.0,65583.38377723971,0.450639679205652,59.0,185.4232111074697,2901.57678889253,0,4545.42,1,0.22411790329606504,3087.0
11219,12125.0,15106.0,27231.0,44299.33061699651,0.3723329323927484,91.0,450.57693045689246,2144.4230695431074,1,13615.5,1,0.09529580257794426,2595.0
11220,5782.0,11530.0,17312.0,37017.22832260508,0.5679081369344573,44.0,132.25284787727043,2118.7471521227294,1,8656.0,1,0.13002541589648797,2251.0
11221,4616.0,6936.0,11552.0,53503.67197062424,0.4477399272217107,79.0,285.6829977142754,2685.317002285725,1,5776.0,1,0.2571849030470914,2971.0
11222,2443.0,1782.0,4225.0,89192.82029234737,0.5795151605750305,11.0,41.62682118893271,630.3731788110673,0,1394.25,1,0.15905325443786983,672.0
11223,6642.0,9132.0,15774.0,55444.3286692468,0.4192827630971253,19.0,60.63002221236708,1387.369977787633,1,7887.0,1,0.09179662736148092,1448.0
11224,2274.0,4327.0,6601.0,50012.23091976516,0.4267847075773077,17.0,31.002298864503274,1133.9977011354968,1,3300.5,1,0.1764884108468414,1165.0
11225,3053.0,4123.0,7176.0,59241.72637325145,0.5012312743689719,53.0,186.75185609133825,1806.2481439086619,1,3588.0,1,0.2777313266443701,1993.0
11226,5566.0,8008.0,13574.0,51581.9099378882,0.5098314745727489,80.0,246.01613545397845,2852.983864546022,1,6787.0,1,0.22830411080005894,3099.0
11228,2279.0,3618.0,5897.0,60916.66666666667,0.4751561227260386,13.0,32.46104659500691,1179.5389534049932,0,1946.01,1,0.20552823469560794,1212.0
11229,4778.0,8372.0,13150.0,63066.07521186441,0.4655463635354893,36.0,104.64054396547056,1735.3594560345296,0,4339.5,1,0.1399239543726236,1840.0
11230,7918.0,10297.0,18215.0,61947.777474775015,0.4063383012909302,28.0,135.6166123423298,688.3833876576703,0,6010.950000000001,1,0.04523744166895416,824.0
11231,3167.0,3744.0,6911.0,99623.89380530972,0.4365293981302635,37.0,151.22107274106122,1310.778927258939,0,2280.63,1,0.2115468094342353,1462.0
11232,1542.0,2706.0,4248.0,52851.94174757282,0.4392792408572342,32.0,105.98326755251993,1593.01673244748,1,2124.0,1,0.3999529190207156,1699.0
11233,5703.0,7273.0,12976.0,50900.47393364929,0.3807518796992481,62.0,195.12136632599407,3219.878633674006,1,6488.0,1,0.26317817509247843,3415.0
11234,4665.0,8890.0,13555.0,69030.64861012118,0.4677914110429448,74.0,247.76784996257427,2622.2321500374255,0,4473.150000000001,1,0.2117299889339727,2870.0
11235,4313.0,5996.0,10309.0,60106.056890632666,0.4909171893245374,39.0,138.0602542078011,1614.939745792199,0,3401.9700000000003,1,0.17004559123096324,1753.0
11236,5712.0,9718.0,15430.0,53505.434782608696,0.4596231090505785,123.0,416.80871057518,4183.19128942482,1,7715.0,1,0.29812054439403757,4600.0
11237,2014.0,3242.0,5256.0,49178.7542662116,0.496789097768264,26.0,73.57072795814857,1395.4292720418514,1,2628.0,1,0.2794901065449011,1469.0
11238,4452.0,3564.0,8016.0,91554.80984340044,0.5390459455269007,32.0,126.62409953641549,1883.3759004635845,0,2645.28,1,0.25074850299401197,2010.0
11239,487.0,1517.0,2004.0,46691.17647058824,0.4854831032841504,16.0,26.7348096388936,775.2651903611064,1,1002.0,1,0.4001996007984032,802.0
11354,2484.0,2993.0,5477.0,45820.25117739404,0.5967660339884956,18.0,46.25427745345774,1206.7457225465423,1,2738.5,1,0.22877487675734892,1253.0
11355,3814.0,5593.0,9407.0,36375.87379557906,0.6658280394993396,34.0,62.434665014734954,3390.565334985265,1,4703.5,1,0.3670670777080897,3453.0
11356,2049.0,2455.0,4504.0,47101.851851851854,0.4885639837869137,17.0,68.23967511240085,813.7603248875992,1,2252.0,1,0.1958259325044405,882.0
11357,2193.0,4076.0,6269.0,74928.46924177397,0.4900448681996635,13.0,25.186873340677867,1061.813126659322,0,2068.77,1,0.1733928856276918,1087.0
11358,2023.0,3140.0,5163.0,59587.37864077671,0.5471883549818046,14.0,51.719652446186466,627.2803475538135,1,2581.5,1,0.1315126864226225,679.0
11360,859.0,1107.0,1966.0,88817.0731707317,0.5198032354581875,4.0,10.486647793579902,474.5133522064201,0,648.7800000000001,1,0.2466937945066124,485.0
11361,1723.0,2382.0,4105.0,69375.86926286509,0.4867316544814514,18.0,60.433136555668725,1440.5668634443314,0,1354.65,0,0.3656516443361754,1501.0
11362,626.0,1210.0,1836.0,80604.3956043956,0.4938673613372408,7.0,16.36262837851282,332.63737162148715,0,605.88,1,0.1900871459694989,349.0
11363,334.0,784.0,1118.0,89290.83094555873,0.4738628649015614,6.0,32.92739510635472,193.0726048936453,0,368.94,1,0.20214669051878353,226.0
11364,1901.0,3724.0,5625.0,71153.84615384616,0.4876193473927185,16.0,20.276448395733606,1309.7235516042665,0,1856.25,1,0.23644444444444446,1330.0
11365,2904.0,4473.0,7377.0,59569.00401965163,0.4822936412200586,20.0,63.77162985962439,1242.2283701403755,1,3688.5,1,0.1770367358004609,1306.0
11366,832.0,1073.0,1905.0,69285.71428571429,0.5124826121970861,14.0,62.90091314848805,524.099086851512,0,628.65,1,0.30813648293963253,587.0
11367,3814.0,4323.0,8137.0,58402.06185567011,0.4481818601857413,60.0,284.02990597360014,1920.9700940264,1,4068.5,1,0.27098439228216786,2205.0
11368,7894.0,12239.0,20133.0,37360.08394963022,0.4437250554323725,61.0,196.81413392561802,2860.185866074382,1,10066.5,1,0.15184026225599762,3057.0
11369,1428.0,2804.0,4232.0,45303.27428878153,0.5789849892780558,55.0,199.7426933511269,1244.257306648873,1,2116.0,1,0.34120982986767484,1444.0
11370,1279.0,1977.0,3256.0,52810.49250535332,0.4974435449510013,15.0,68.35549355191239,163.6445064480876,1,1628.0,1,0.07125307125307126,232.0
11372,3806.0,5773.0,9579.0,55456.262714327226,0.5135744242623245,28.0,101.81936595162826,1665.1806340483718,1,4789.5,1,0.18446601941747573,1767.0
11373,5489.0,9842.0,15331.0,43863.54943583859,0.5095597263637959,33.0,88.07036872374027,3269.9296312762594,1,7665.5,1,0.21903333115908943,3358.0
11374,2728.0,3827.0,6555.0,68042.50320375909,0.4956595384289646,33.0,111.52193685330546,1739.4780631466945,0,2163.15,1,0.28237986270022886,1851.0
11375,4351.0,6050.0,10401.0,89112.78837937908,0.4668138063075041,30.0,109.59795333638587,1267.402046663614,0,3432.3300000000004,1,0.1323911162388232,1377.0
11377,5206.0,7180.0,12386.0,52190.35698737484,0.5281856122883061,30.0,73.12795752249073,2972.8720424775092,1,6193.0,1,0.245922816082674,3046.0
11378,2367.0,3590.0,5957.0,60131.43483023002,0.4652229299363057,7.0,14.303183986016133,617.6968160139838,0,1965.8100000000002,1,0.10609367131106262,632.0
11379,1687.0,3660.0,5347.0,72842.22100054976,0.4754188337994302,14.0,33.439779056742374,1584.5602209432577,0,1764.51,1,0.30259958855432956,1618.0
11385,6027.0,9318.0,15345.0,56635.8024691358,0.4682480264591882,66.0,244.29158556782184,2745.708414432178,1,7672.5,1,0.19485174323884003,2990.0
11411,922.0,1570.0,2492.0,61994.70644850818,0.487130198321534,21.0,71.03486940643648,673.9651305935636,0,822.36,1,0.2989566613162119,745.0
11412,2110.0,3279.0,5389.0,53815.85743801653,0.4769295198679575,47.0,163.65071654215728,1510.3492834578426,1,2694.5,1,0.3106327704583411,1674.0
11413,2123.0,4192.0,6315.0,58580.26131591227,0.4780067808708065,59.0,186.91329154395245,2122.0867084560473,1,3157.5,1,0.36563737133808394,2309.0
11414,2164.0,2852.0,5016.0,76196.70905011219,0.44017910054652,13.0,49.18111454706328,778.8188854529367,0,1655.28,1,0.16507177033492823,828.0
11415,1176.0,1580.0,2756.0,71841.82590233546,0.4636967757814423,5.0,20.052118393780482,42.947881606219525,0,909.48,1,0.022859216255442672,63.0
11416,1734.0,2849.0,4583.0,44281.6091954023,0.4695257969345902,22.0,88.53717189111902,488.462828108881,1,2291.5,1,0.12590006545930613,577.0
11417,2023.0,3476.0,5499.0,53020.833333333336,0.5,23.0,86.0856940272518,751.9143059727481,1,2749.5,1,0.15239134388070558,838.0
11418,2366.0,3668.0,6034.0,50623.98263700488,0.4809875512174753,31.0,119.97532268863995,1490.0246773113602,1,3017.0,1,0.2668213457076566,1610.0
11419,1957.0,3744.0,5701.0,43174.27790788446,0.5326846307385229,27.0,94.74105230213851,995.2589476978615,1,2850.5,1,0.19119452727591651,1090.0
11420,2487.0,3830.0,6317.0,50056.3524590164,0.4770003714347154,45.0,162.9894401209364,1732.0105598790635,1,3158.5,1,0.2999841697008073,1895.0
11421,2399.0,3539.0,5938.0,48021.92564346997,0.504909510974201,39.0,169.66554338446974,1124.3344566155304,1,2969.0,1,0.21791849107443584,1294.0
11422,1301.0,2890.0,4191.0,58648.52398523985,0.5034679217240525,48.0,152.72032802771275,1020.2796719722872,1,2095.5,1,0.27988546886184684,1173.0
11423,1260.0,2435.0,3695.0,54796.32063074902,0.50867283847465,15.0,50.46705853886861,438.5329414611314,1,1847.5,1,0.13234100135317997,489.0
11426,1244.0,1414.0,2658.0,70276.31578947368,0.4814270511326204,7.0,22.46417291408001,688.53582708592,0,877.14,1,0.26749435665914223,711.0
11427,1840.0,1854.0,3694.0,65363.48267117498,0.4696867431611545,6.0,26.896470819616432,164.10352918038356,0,1219.02,1,0.051705468327016786,191.0
11428,975.0,1278.0,2253.0,56970.91273821464,0.5098701033036719,11.0,41.544220017606825,503.4557799823932,1,1126.5,1,0.24189968930315137,545.0
11429,1097.0,2157.0,3254.0,52782.01219512196,0.4711797450170587,22.0,75.50739507592284,281.49260492407717,1,1627.0,1,0.10971112476951445,357.0
11432,4178.0,5552.0,9730.0,53037.4246186591,0.4386319785896558,19.0,56.6744514668812,1175.3255485331188,1,4865.0,1,0.12661870503597122,1232.0
11433,2837.0,4087.0,6924.0,44920.7492795389,0.4464170847806509,31.0,98.33450769403682,2006.6654923059632,1,3462.0,1,0.3040150202195263,2105.0
11434,4219.0,6778.0,10997.0,52329.7354819094,0.4823853803056525,89.0,326.47300923661356,2898.5269907633865,1,5498.5,1,0.2932617986723652,3225.0
11435,4837.0,5349.0,10186.0,51125.46125461255,0.4519604409532863,33.0,119.65459705966764,1639.3454029403324,1,5093.0,1,0.17268800314156685,1759.0
11436,912.0,2054.0,2966.0,49839.10891089109,0.4730900744765562,17.0,60.88393629374887,195.11606370625114,1,1483.0,1,0.08631153068105192,256.0
11501,1036.0,1809.0,2845.0,85836.25218914186,0.5327983577493701,9.0,699.7401404046711,233.2598595953288,0,938.85,1,0.32794376098418276,933.0
11507,255.0,607.0,862.0,100000.0,0.5484460694698354,2.0,0.0,213.0,0,284.46000000000004,1,0.2470997679814385,213.0
11509,40.0,167.0,207.0,111706.3492063492,0.7491082045184304,0.0,0.0,0.0,1,103.5,1,0.0,0.0
11510,1620.0,3090.0,4710.0,79843.58569926393,0.542343883661249,47.0,499.6239235723626,1047.3760764276374,0,1554.3000000000002,1,0.3284501061571125,1547.0
11514,286.0,734.0,1020.0,89222.44094488189,0.503968253968254,3.0,122.0,154.0,0,336.6,1,0.27058823529411763,276.0
11516,430.0,1198.0,1628.0,92140.71856287424,0.3952662721893491,3.0,143.16867073499543,12.83132926500457,0,537.24,1,0.09582309582309582,156.0
11518,556.0,943.0,1499.0,91313.55932203388,0.5731494074217991,5.0,288.0,184.0,0,494.67,1,0.31487658438959304,472.0
11520,2396.0,4351.0,6747.0,59671.60592711253,0.5564221410107852,136.0,1146.1905756700558,1662.809424329944,1,3373.5,1,0.4163331851193123,2809.0
11530,1348.0,3265.0,4613.0,118536.503683858,0.5293012372815259,11.0,254.5065501471883,416.4934498528117,0,1522.29,1,0.14545848688489052,671.0
11542,1403.0,2364.0,3767.0,73920.92541436464,0.4976800137480667,14.0,702.4070942370719,750.592905762928,0,1243.1100000000001,0,0.3857180780461906,1453.0
11545,372.0,1359.0,1731.0,111361.78861788617,0.5096121975472323,8.0,216.1571448998679,492.8428551001321,0,571.23,0,0.4095898324667822,709.0
11548,20.0,103.0,123.0,91840.27777777778,0.3228699551569506,1.0,223.0,40.0,0,40.59,0,2.138211382113821,263.0
11550,4015.0,6303.0,10318.0,48862.8818061089,0.4964726049976923,120.0,916.5493426224116,1845.4506573775886,1,5159.0,1,0.26768753634425274,2762.0
11552,1522.0,2983.0,4505.0,81212.34939759035,0.5099258917943401,29.0,381.21104757166876,436.78895242833124,0,1486.65,1,0.18157602663706993,818.0
11553,2137.0,2550.0,4687.0,50782.27931488801,0.5443591766477802,78.0,538.8645171922936,943.1354828077064,1,2343.5,1,0.3161937273309153,1482.0
11554,2192.0,3367.0,5559.0,86064.6530204693,0.5434664640764054,16.0,443.8546938379852,518.1453061620148,0,1834.47,1,0.1730527073214607,962.0
11557,448.0,877.0,1325.0,101589.24205378973,0.4933655006031363,7.0,203.23006595363393,186.76993404636607,0,437.25,1,0.2943396226415094,390.0
11558,496.0,567.0,1063.0,79934.9240780911,0.5323325635103926,8.0,84.98595906279628,187.0140409372037,0,350.79,1,0.2558795860771402,272.0
11559,597.0,1172.0,1769.0,99867.02127659574,0.4306000916170407,5.0,733.0493281048912,11.950671895108886,0,583.77,0,0.42114188807235725,745.0
11560,363.0,760.0,1123.0,102707.71513353116,0.4784892801363055,3.0,60.87900324154869,56.12099675845131,0,370.59000000000003,1,0.10418521816562779,117.0
11561,1651.0,2250.0,3901.0,93640.9137577002,0.5026448200232229,12.0,393.31238089750826,260.68761910249174,0,1287.3300000000002,1,0.16764932068700333,654.0
11563,1273.0,1818.0,3091.0,89795.25862068965,0.5259578326909998,19.0,720.5321804654939,527.4678195345061,0,1020.0300000000001,0,0.40375283079909413,1248.0
11565,644.0,706.0,1350.0,103404.36590436591,0.5336735826029069,7.0,185.45011082415675,137.54988917584328,0,445.5,1,0.23925925925925925,323.0
11566,2196.0,3358.0,5554.0,105126.97979246314,0.5389098186955498,24.0,1039.7007575407845,828.2992424592154,0,1832.8200000000002,0,0.3363341735685992,1868.0
11568,58.0,310.0,368.0,120575.84269662922,0.4166666666666667,3.0,270.0,21.0,0,121.44000000000001,0,0.7907608695652174,291.0
11570,1520.0,2850.0,4370.0,105026.04166666666,0.509518080815229,10.0,536.8672721760554,116.13272782394465,0,1442.1000000000001,1,0.1494279176201373,653.0
11572,1340.0,2911.0,4251.0,94654.90797546013,0.5440405860952572,24.0,850.8487947563297,296.15120524367035,0,1402.8300000000002,1,0.26981886614914136,1147.0
11575,1720.0,2027.0,3747.0,48674.82161060143,0.5135587896555335,50.0,520.6267215518013,865.3732784481987,1,1873.5,1,0.36989591673338673,1386.0
11576,463.0,1174.0,1637.0,122264.4376899696,0.5261474492243723,8.0,528.1784978450459,33.82150215495411,0,540.21,0,0.34331093463653023,562.0
11577,437.0,1691.0,2128.0,106933.27974276528,0.5016533591418663,10.0,221.7855039466349,211.2144960533651,0,702.24,1,0.20347744360902256,433.0
11579,316.0,680.0,996.0,108300.78125,0.5057289608850257,2.0,23.80877680481998,116.19122319518002,0,328.68,1,0.14056224899598393,140.0
11580,1327.0,3343.0,4670.0,73163.81156316918,0.5380680247027376,25.0,327.8190657231487,533.1809342768513,0,1541.1000000000001,1,0.18436830835117773,861.0
11581,1257.0,2673.0,3930.0,86985.10078878177,0.5010979358805446,21.0,217.41035106659015,344.5896489334099,0,1296.9,1,0.1430025445292621,562.0
11590,3040.0,4507.0,7547.0,70964.97906357062,0.5478509311588914,70.0,763.5945444491482,973.4054555508518,0,2490.51,1,0.23015767854776734,1737.0
11596,568.0,1185.0,1753.0,100491.07142857143,0.532319391634981,4.0,150.0,103.0,0,578.49,1,0.14432401597261837,253.0
11598,1098.0,2436.0,3534.0,110045.75707154744,0.4135985135228133,5.0,306.4569608142989,85.54303918570113,0,1166.22,1,0.11092246745897001,392.0
11691,6048.0,9404.0,15452.0,47078.33904109589,0.3319832302991544,79.0,283.7450095285854,2596.2549904714147,1,7726.0,1,0.18638363965829666,2880.0
11692,1708.0,3515.0,5223.0,50110.01100110011,0.369752684672958,30.0,94.82074492631122,807.1792550736888,1,2611.5,1,0.1726976833237603,902.0
11693,681.0,1217.0,1898.0,61620.92624356775,0.4300044254314795,4.0,4.304356119421223,323.6956438805788,0,626.34,1,0.17281348788198103,328.0
11694,1366.0,2314.0,3680.0,84441.93912063134,0.4071048283458784,8.0,11.13549073940516,740.8645092605948,0,1214.4,1,0.20434782608695654,752.0
11697,230.0,301.0,531.0,100870.90163934426,0.6183476938672073,0.0,0.0,0.0,1,265.5,1,0.0,0.0
11701,1272.0,2405.0,3677.0,63933.89500972133,0.5535624596398077,28.0,390.633272638984,284.36672736101605,0,1213.41,1,0.18357356540658146,675.0
11702,791.0,939.0,1730.0,98351.47247119078,0.5561093705497009,9.0,195.45993327882834,177.54006672117166,0,570.9,1,0.21560693641618497,373.0
11703,831.0,1912.0,2743.0,76169.43866943866,0.552429080050534,13.0,29.080762460965012,1071.919237539035,0,905.19,0,0.4013853445133066,1101.0
11704,1816.0,3202.0,5018.0,71373.95736793327,0.5428521117903051,31.0,285.0506396666304,686.9493603333697,0,1655.94,1,0.1937026703866082,972.0
11705,402.0,724.0,1126.0,97813.90134529148,0.5303841122606731,4.0,118.28358753808453,99.71641246191547,0,371.58000000000004,1,0.1936056838365897,218.0
11706,4057.0,7293.0,11350.0,62169.90713871155,0.5266133838653972,54.0,1035.1227178143558,1372.8772821856442,0,3745.5,1,0.21215859030837003,2408.0
11709,184.0,542.0,726.0,93114.97326203209,0.5530090196658288,2.0,1.5208172894233538,50.479182710576644,0,239.58,1,0.07162534435261708,52.0
11710,1714.0,3986.0,5700.0,96386.2885462555,0.5195994277539342,16.0,607.2617378015794,409.73826219842056,0,1881.0,1,0.17842105263157895,1017.0
11713,445.0,718.0,1163.0,66791.37323943662,0.6378439079169006,6.0,61.073373500706076,151.92662649929392,1,581.5,1,0.1831470335339639,213.0
11714,1199.0,2082.0,3281.0,83813.59300476947,0.5605061486366066,17.0,381.8557222054335,416.1442777945665,0,1082.73,1,0.24321853093569035,798.0
11715,122.0,386.0,508.0,100052.08333333334,0.6339144215530903,1.0,0.0,40.0,1,254.0,1,0.07874015748031496,40.0
11716,635.0,848.0,1483.0,83194.93006993007,0.5677982926345047,11.0,325.54877135053476,394.45122864946524,0,489.39000000000004,0,0.4855023600809171,720.0
11717,3967.0,6479.0,10446.0,46812.93808411215,0.5270205790453909,105.0,979.7114801983404,1386.2885198016597,1,5223.0,1,0.22649818112196055,2366.0
11718,136.0,464.0,600.0,112212.64367816094,0.5469977994341402,0.0,0.0,0.0,0,198.0,1,0.0,0.0
11719,190.0,352.0,542.0,90184.0490797546,0.4631997726626882,1.0,101.0,21.0,0,178.86,1,0.22509225092250923,122.0
11720,1594.0,2637.0,4231.0,78700.06548788474,0.5230705991162264,8.0,129.5620733493862,353.4379266506138,0,1396.23,1,0.11415740959584023,483.0
11721,331.0,427.0,758.0,110901.16279069768,0.5236717917491247,2.0,164.0,24.0,0,250.14000000000001,1,0.24802110817941952,188.0
11722,2433.0,3759.0,6192.0,51929.53020134228,0.5632966083387341,31.0,147.51402623869484,714.4859737613051,1,3096.0,1,0.13921188630490955,862.0
11724,241.0,363.0,604.0,121079.88165680472,0.5880306193458594,2.0,77.0,51.0,0,199.32000000000002,1,0.2119205298013245,128.0
11725,1462.0,2720.0,4182.0,98549.54367666232,0.5338437445623804,14.0,1284.5854487396543,652.4145512603457,0,1380.0600000000002,0,0.4631755141080823,1937.0
11726,1616.0,2312.0,3928.0,55373.63560033585,0.5399156806745546,26.0,169.70973884763555,332.29026115236445,1,1964.0,1,0.12780040733197556,502.0
